customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,usage_drop,low_engagement,recent_risk,churn_risk_score,customer_value,action_segment,revenue_at_risk
7636-PEPNS,Female,0,Yes,Yes,58,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,44.1,2413.05,No,0,0.19444444444444442,0.37136842105263157,0.19444444444444442,24.752163742690055,2557.8,Low Risk,633.1108442105264
4683-WYDOU,Male,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No,0,0.13888888888888884,0.9061052631578946,0.13888888888888884,36.90538011695905,6671.2,Low Risk,2462.031718362572
9052-DHNKM,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Electronic check,61.55,1581.95,No,0,0.6388888888888888,0.5183157894736842,0.6388888888888888,60.27169590643274,1600.3,Low Risk,964.5279495906432
6794-HKIAJ,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No,0,0.13888888888888884,0.7637894736842106,0.13888888888888884,32.635906432748534,5623.400000000001,Low Risk,1835.2475623391813
5578-NKCXI,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),99.25,5846.65,No,0,0.19444444444444442,0.8357894736842105,0.19444444444444442,38.684795321637424,5756.5,Low Risk,2226.890242690058
1642-HMARX,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,91.7,6424.7,No,0,0.05555555555555558,0.7722105263157895,0.05555555555555558,27.05520467836257,6235.6,Low Risk,1687.0543429239765
3096-WPXBT,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No,0,0.1527777777777778,0.848,0.1527777777777778,36.13444444444444,6142.7,Low Risk,2219.6305188888887
8434-PNQZX,Female,0,No,No,42,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No,0,0.41666666666666663,0.6606315789473685,0.41666666666666663,48.98561403508772,3294.9,Low Risk,1614.0269968421053
5950-AAAGJ,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No,0,0.75,0.7098947368421052,0.75,73.79684210526317,1517.3999999999999,High Risk - High Value,1119.7932821052632
4299-OPXEJ,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No,0,0.2222222222222222,0.16463157894736843,0.2222222222222222,20.49450292397661,1094.8,Low Risk,224.37381801169593
4951-UKAAQ,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,1,0.9444444444444444,0.7490526315789474,0.9444444444444444,88.58269005847953,355.8,High Risk - Low Value,315.1772112280702
9618-LFJRU,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.45,82.85,No,0,0.9444444444444444,0.17221052631578948,0.9444444444444444,71.2774269005848,81.8,High Risk - Low Value,58.30493520467836
6693-DJWTY,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),55.6,2016.45,No,0,0.5138888888888888,0.46821052631578947,0.5138888888888888,50.0185380116959,1946.0,Low Risk,973.3607497076023
0744-GKNGE,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No,0,0.11111111111111116,0.7309473684210526,0.11111111111111116,29.70619883040936,5555.2,Low Risk,1650.2387574269005
6447-EGDIV,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.95,683.25,No,0,0.5694444444444444,0.17642105263157895,0.5694444444444444,45.15374269005847,649.4499999999999,Low Risk,293.25098190058475
1167-OYZJF,Female,1,Yes,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.05,1263.05,No,0,0.06944444444444442,0.1688421052631579,0.06944444444444442,9.926374269005848,1343.3500000000001,Low Risk,133.34594874269007
2108-YKQTY,Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes,1,0.9444444444444444,0.42694736842105263,0.9444444444444444,78.91953216374269,202.8,High Risk - Low Value,160.04881122807018
4806-DXQCE,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.65,7714.65,No,0,0.02777777777777779,0.9570526315789474,0.02777777777777779,30.65602339181287,7955.5,Low Risk,2438.839940935673
4918-QLLIW,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes,1,0.9583333333333334,0.4496842105263158,0.9583333333333334,80.57385964912281,160.2,High Risk - Low Value,129.07932315789475
7056-IMHCC,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes,1,0.26388888888888884,0.8581052631578948,0.26388888888888884,44.21538011695906,5400.700000000001,Low Risk,2387.9400339766084
4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,No,0,0.9722222222222222,0.5010526315789474,0.9722222222222222,83.08713450292397,119.0,High Risk - Low Value,98.87369005847953
5294-DMSFH,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,No,0,0.5972222222222222,0.7393684210526316,0.5972222222222222,63.98660818713451,2546.2,Low Risk,1629.2270176608188
4837-PZTIC,Female,0,No,No,47,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.9,1875.25,No,0,0.3472222222222222,0.3528421052631579,0.3472222222222222,34.89081871345029,1969.3,Low Risk,687.1048929239765
1625-JAIIY,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,83.0,5685.8,Yes,1,0.05555555555555558,0.6989473684210527,0.05555555555555558,24.857309941520466,5644.0,Low Risk,1402.9465730994152
0603-OLQDC,Male,0,No,Yes,12,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,No,0,0.8333333333333334,0.5882105263157894,0.8333333333333334,75.97964912280702,838.1999999999999,High Risk - Low Value,636.8614189473683
3272-VUHPV,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.3,401.5,No,0,0.8888888888888888,0.4741052631578947,0.8888888888888888,76.44538011695907,450.4,High Risk - Low Value,344.30999204678363
4176-FXYBO,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No,0,0.25,0.9225263157894736,0.25,45.175789473684205,5915.7,Low Risk,2672.464177894736
1063-DHQJF,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,No,0,0.04166666666666663,0.776,0.04166666666666663,26.19666666666667,6358.35,Low Risk,1665.6757550000002
8663-UPDGF,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,No,0,0.6388888888888888,0.5852631578947368,0.6388888888888888,62.28011695906432,1807.0,Low Risk,1125.4017134502924
6719-FGEDO,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),97.0,7104.2,No,0,0.0,0.8168421052631579,0.0,24.505263157894735,6984.0,Low Risk,1711.4475789473684
1837-YQUCE,Female,0,No,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),58.35,4214.25,No,0,0.02777777777777779,0.49136842105263157,0.02777777777777779,16.685497076023392,4084.5,Low Risk,681.5191280701755
2947-DOMLJ,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.6,50.6,Yes,1,0.9861111111111112,0.42610526315789476,0.9861111111111112,81.81093567251463,50.6,High Risk - Low Value,41.3963334502924
4112-LUEIZ,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,Yes,1,0.8611111111111112,0.7536842105263157,0.8611111111111112,82.88830409356724,895.0,High Risk - Low Value,741.8503216374269
0369-ZGOVK,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.4,1992.2,No,0,0.6111111111111112,0.592842105263158,0.6111111111111112,60.56304093567252,1971.2000000000003,Low Risk,1193.818662923977
4510-HIMLV,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,1,0.9861111111111112,0.5877894736842105,0.9861111111111112,86.66146198830408,69.8,High Risk - Low Value,60.48970046783624
9919-KNPOO,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,No,0,0.7083333333333333,0.7941052631578948,0.7083333333333333,73.40649122807017,1980.3,High Risk - High Value,1453.6687457894736
8749-JMNKX,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Yes,1,0.29166666666666663,0.7898947368421052,0.29166666666666663,44.113508771929816,4783.8,Low Risk,2110.3020326315786
7872-BAAZR,Female,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.55,1007.9,No,0,0.26388888888888884,0.16463157894736843,0.26388888888888884,23.411169590643272,1036.15,Low Risk,242.5748337134503
9391-LMANN,Male,0,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.95,5036.9,No,0,0.26388888888888884,0.808,0.26388888888888884,42.71222222222222,5085.35,Low Risk,2172.065992777778
2430-USGXP,Male,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,Yes,1,0.6666666666666667,0.8509473684210526,0.6666666666666667,72.19508771929826,2425.2,High Risk - High Value,1750.8752673684212
8174-TBVCF,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,No,0,0.02777777777777779,0.7983157894736842,0.02777777777777779,25.893918128654974,6636.0,Low Risk,1718.320407017544
1698-XFZCI,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6521.9,No,0,0.1527777777777778,0.9073684210526316,0.1527777777777778,37.91549707602339,6572.75,Low Risk,2492.0908340643273
1877-HKBQX,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,54.6,617.85,No,0,0.8472222222222222,0.4597894736842105,0.8472222222222222,73.09923976608187,600.6,High Risk - Low Value,439.0340340350877
4450-DLLMH,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.3,157.75,No,0,0.9722222222222222,0.600421052631579,0.9722222222222222,86.06818713450292,142.6,High Risk - Low Value,122.73323485380115
0428-AXXLJ,Male,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.5,516.3,No,0,0.6527777777777778,0.16421052631578947,0.6527777777777778,50.620760233918126,487.5,Low Risk,246.77620614035087
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,No,0,0.4305555555555556,0.4741052631578947,0.4305555555555556,44.36204678362573,2308.2999999999997,Low Risk,1024.0091259064327
5955-ERIHD,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes,1,0.75,0.7974736842105263,0.75,76.42421052631579,1704.6000000000001,High Risk - High Value,1302.7270926315791
0917-EZOLA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Yes,1,0.0,0.8770526315789474,0.0,26.311578947368417,7498.8,Low Risk,1973.052682105263
3508-VLHCZ,Female,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,No,0,0.01388888888888884,0.7625263157894736,0.01388888888888884,23.848011695906425,6429.05,Low Risk,1533.2005959356723
4086-ATNFV,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Mailed check,60.8,2042.05,No,0,0.5277777777777778,0.512,0.5277777777777778,52.30444444444444,2067.2,Low Risk,1081.2374755555554
0468-YRPXN,Male,0,No,No,29,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,No,0,0.5972222222222222,0.832,0.5972222222222222,66.76555555555555,2865.2,Low Risk,1912.9666977777777
5996-NRVXR,Male,1,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,No,0,0.4444444444444444,0.8265263157894738,0.4444444444444444,55.90690058479532,3926.0,Low Risk,2194.9049169590644
3739-YBWAB,Male,0,Yes,No,36,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,35.35,1317.95,No,0,0.5,0.29768421052631583,0.5,43.93052631578948,1272.6000000000001,Low Risk,559.059877894737
7047-FWEYA,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,103.15,4594.65,No,0,0.36111111111111116,0.8686315789473684,0.36111111111111116,51.33672514619884,4744.900000000001,Low Risk,2435.876271461989
2000-MPKCA,Female,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,107.75,6332.75,No,0,0.19444444444444442,0.9073684210526316,0.19444444444444442,40.83216374269006,6249.5,Low Risk,2551.8060730994152
9762-YAQAA,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Credit card (automatic),81.4,3213.75,No,0,0.45833333333333337,0.6854736842105263,0.45833333333333337,52.647543859649126,3174.6000000000004,Low Risk,1671.3489273684213
5949-EBSQK,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes,1,0.9444444444444444,0.5174736842105263,0.9444444444444444,81.6353216374269,245.8,High Risk - Low Value,200.6596205847953
5473-KHBPS,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),95.7,4976.15,No,0,0.2777777777777778,0.8058947368421053,0.2777777777777778,43.6212865497076,4976.400000000001,Low Risk,2170.7697038596493
0100-DUVFC,Male,1,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No,0,0.02777777777777779,0.8825263157894737,0.02777777777777779,28.420233918128655,7336.0,Low Risk,2084.9083602339183
5397-TUPSH,Male,1,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,No,0,0.09722222222222221,0.5974736842105264,0.09722222222222221,24.729766081871347,4611.75,Low Risk,1140.4749872807017
8950-MTZNV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.95,44.95,No,0,0.9861111111111112,0.3785263157894737,0.9861111111111112,80.38356725146198,44.95,High Risk - Low Value,36.13241347953216
0326-VDYXE,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.65,6982.5,No,0,0.02777777777777779,0.8223157894736842,0.02777777777777779,26.613918128654973,6835.5,Low Risk,1819.1943736842106
6773-LQTVT,Female,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,35.65,1025.15,No,0,0.5972222222222222,0.3002105263157895,0.5972222222222222,50.811871345029246,1033.85,Low Risk,525.3185319005848
7274-RTAPZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes,1,0.9861111111111112,0.7625263157894736,0.9861111111111112,91.90356725146198,90.55,High Risk - Low Value,83.21868014619882
0436-TWFFZ,Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,85.25,5714.2,No,0,0.06944444444444442,0.7178947368421053,0.06944444444444442,26.397953216374265,5711.75,Low Risk,1507.785092836257
8566-YPRGL,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.5,19.5,No,0,0.9861111111111112,0.16421052631578947,0.9861111111111112,73.95409356725146,19.5,High Risk - Low Value,14.421048245614037
0311-UNPFF,Female,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes,1,0.6388888888888888,0.7477894736842104,0.6388888888888888,67.15590643274854,2308.7999999999997,Low Risk,1550.495567719298
6609-MXJHJ,Female,0,Yes,Yes,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.1,789.55,No,0,0.5833333333333333,0.2113684210526316,0.5833333333333333,47.17438596491227,753.0,Low Risk,355.2231263157894
2669-OIDSD,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834.0,No,0,0.33333333333333337,0.8425263157894737,0.33333333333333337,48.60912280701755,4802.4,Low Risk,2334.4045136842105
8400-WZICQ,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.7,3131.8,No,0,0.23611111111111116,0.4690526315789474,0.23611111111111116,30.599356725146205,3063.5,Low Risk,937.411293274854
3834-XUIFC,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,Yes,1,0.9027777777777778,0.7174736842105264,0.9027777777777778,84.71865497076023,596.4,High Risk - Low Value,505.262058245614
9576-SYUHJ,Male,0,No,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.15,3369.25,No,0,0.48611111111111116,0.7675789473684211,0.48611111111111116,57.05514619883042,3372.55,Low Risk,1924.2133331286554
0410-IPFTY,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,No,0,0.5694444444444444,0.7061052631578947,0.5694444444444444,61.04426900584795,2599.35,Low Risk,1586.7542064035088
2831-EBWRN,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,No,0,0.9444444444444444,0.38652631578947366,0.9444444444444444,77.70690058479532,183.6,High Risk - Low Value,142.6698694736842
9430-NKQLY,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.1,1790.8,No,0,0.0,0.2113684210526316,0.0,6.341052631578947,1807.2,Low Risk,114.59550315789474
8414-MYSHR,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,Yes,1,0.9305555555555556,0.7696842105263159,0.9305555555555556,88.22941520467836,457.0,High Risk - Low Value,403.2084274853801
0247-SLUJI,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,No,0,0.9861111111111112,0.16589473684210526,0.9861111111111112,74.00461988304095,19.7,High Risk - Low Value,14.578910116959065
9402-ORRAH,Female,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,No,0,0.7916666666666666,0.7705263157894737,0.7916666666666666,78.53245614035087,1372.5,High Risk - Low Value,1077.8579605263158
6483-OATDN,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),51.3,411.6,No,0,0.8888888888888888,0.432,0.8888888888888888,75.18222222222222,410.4,High Risk - Low Value,308.54783999999995
